!gpa-version: 1.1
!Submission Date: 03/28/2017
!
!Project_name: CollecTF - Experimentally validated
!URL: http://www.collectf.org/
!Contact Email: collectf@umbc.edu
!
!DB	DB_Object_ID	Relationship	GO ID	Reference	Evidence code	With (or) From	Interacting taxon ID	Date	Assigned By	Annotation Extension	Annotation Properties
UniProtKB	H9L4T0	enables	GO:0001217	PMID:12897002	ECO:0005631	RefSeq:NC_002506.1		20170328	CollecTF		
UniProtKB	H9L4T0	involved_in	GO:0045892	PMID:15978075	ECO:0005525			20170328	CollecTF		
UniProtKB	H9L4T0	involved_in	GO:0045893	PMID:20053280	ECO:0005648			20170328	CollecTF		
UniProtKB	H9L4T0	involved_in	GO:0045893	PMID:19933826	ECO:0005648			20170328	CollecTF		
UniProtKB	H9L4T0	involved_in	GO:0045892	PMID:15978075	ECO:0000279			20170328	CollecTF		
UniProtKB	I1ZJY9	part_of	GO:0032993	PMID:23823757	ECO:0001807			20170328	CollecTF		
UniProtKB	I1ZJY9	enables	GO:0000976	PMID:23823757	ECO:0001807			20170328	CollecTF		
UniProtKB	I1ZJY9	enables	GO:0001217	PMID:23823757	ECO:0001807			20170328	CollecTF		
UniProtKB	I1ZJY9	part_of	GO:0032993	PMID:23823757	ECO:0005620			20170328	CollecTF		
UniProtKB	I1ZJY9	enables	GO:0000976	PMID:23823757	ECO:0005620			20170328	CollecTF		
UniProtKB	I1ZJY9	enables	GO:0001217	PMID:23823757	ECO:0005620			20170328	CollecTF		
UniProtKB	I1ZJY9	involved_in	GO:0045892	PMID:23823757	ECO:0005617			20170328	CollecTF		
UniProtKB	I3NI96	enables	GO:0001217	PMID:21966533	ECO:0005631	RefSeq:NC_005810.1		20170328	CollecTF		
UniProtKB	I3NI96	part_of	GO:0032993	PMID:21966533	ECO:0005631	RefSeq:NC_005810.1		20170328	CollecTF		
UniProtKB	I3NI96	enables	GO:0000976	PMID:21966533	ECO:0005631	RefSeq:NC_005810.1		20170328	CollecTF		
UniProtKB	I3NI96	enables	GO:0000976	PMID:21966533	ECO:0001807			20170328	CollecTF		
UniProtKB	I3NI96	part_of	GO:0032993	PMID:21966533	ECO:0001807			20170328	CollecTF		
UniProtKB	I3NI96	enables	GO:0001217	PMID:21966533	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0000976	PMID:17616585	ECO:0005631	RefSeq:NC_004350.2		20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0001217	PMID:19170889	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0001217	PMID:19170889	ECO:0005631	RefSeq:NC_007432.1		20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0001217	PMID:19170889	ECO:0005667			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0000976	PMID:19170889	ECO:0005631	RefSeq:NC_007432.1		20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0001217	PMID:17616585	ECO:0005631	RefSeq:NC_004350.2		20170328	CollecTF		
UniProtKB	I6L8Z5	part_of	GO:0032993	PMID:17616585	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0000976	PMID:17616585	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	part_of	GO:0032993	PMID:19170889	ECO:0005631	RefSeq:NC_007432.1		20170328	CollecTF		
UniProtKB	I6L8Z5	part_of	GO:0032993	PMID:19170889	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0000976	PMID:19170889	ECO:0005667			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0001217	PMID:17616585	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	enables	GO:0000976	PMID:19170889	ECO:0001807			20170328	CollecTF		
UniProtKB	I6L8Z5	part_of	GO:0032993	PMID:17616585	ECO:0005631	RefSeq:NC_004350.2		20170328	CollecTF		
UniProtKB	I6L8Z5	part_of	GO:0032993	PMID:19170889	ECO:0005667			20170328	CollecTF		
UniProtKB	I6L8Z5	involved_in	GO:0045892	PMID:19170889	ECO:0001808			20170328	CollecTF		
UniProtKB	I6L8Z5	involved_in	GO:0045892	PMID:17616585	ECO:0001808			20170328	CollecTF		
UniProtKB	I6L8Z5	involved_in	GO:0045892	PMID:17616585	ECO:0005641			20170328	CollecTF		
UniProtKB	I6XF43	enables	GO:0001130	PMID:24858079	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	I6XF43	part_of	GO:0032993	PMID:24858079	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	I6XF43	part_of	GO:0032993	PMID:24858079	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XF43	enables	GO:0001130	PMID:24858079	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XF43	enables	GO:0000976	PMID:24858079	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	I6XF43	enables	GO:0000976	PMID:24858079	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:16339949	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18502855	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18359816	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18359816	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18502855	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18502855	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18502855	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:12694625	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:12694625	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18359816	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18359816	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:12694625	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:12694625	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18359816	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18391009	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18502855	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18502855	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18359816	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18502855	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:12694625	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:12694625	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18391009	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18359816	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18502855	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18391009	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:16339949	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18502855	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18391009	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0000976	PMID:18391009	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	part_of	GO:0032993	PMID:18359816	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18359816	ECO:0005667			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:16339949	ECO:0001807			20170328	CollecTF		
UniProtKB	I6XGD8	enables	GO:0001216	PMID:18391009	ECO:0005631	RefSeq:NC_018143.1		20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18359816	ECO:0005657			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18391009	ECO:0005657			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18502855	ECO:0005636			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:16339949	ECO:0005657			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:12694625	ECO:0005648			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18391009	ECO:0005636			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18502855	ECO:0005657			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:12694625	ECO:0005657			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18391009	ECO:0001808			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:16339949	ECO:0005636			20170328	CollecTF		
UniProtKB	I6XGD8	involved_in	GO:0045893	PMID:18359816	ECO:0005636			20170328	CollecTF		
UniProtKB	I6Y1J7	enables	GO:0000976	PMID:22528497	ECO:0005620			20170328	CollecTF		
UniProtKB	I6Y1J7	part_of	GO:0032993	PMID:22528497	ECO:0005620			20170328	CollecTF		
UniProtKB	I6Y1J7	enables	GO:0001217	PMID:22528497	ECO:0005620			20170328	CollecTF		
UniProtKB	I6Y1J7	enables	GO:0001217	PMID:22528497	ECO:0006009			20170328	CollecTF		
UniProtKB	I6Y1J7	enables	GO:0000976	PMID:22528497	ECO:0006009			20170328	CollecTF		
UniProtKB	I6Y1J7	part_of	GO:0032993	PMID:22528497	ECO:0006009			20170328	CollecTF		
UniProtKB	I6Y1J7	involved_in	GO:0045892	PMID:22528497	ECO:0001808			20170328	CollecTF		
UniProtKB	I6Y1J7	involved_in	GO:0045892	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	I6XEM6	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P72042	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P9WLJ3	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P71806	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P9WHJ3	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	O33360	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	I6Y144	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	I6Y3D8	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P9WLT3	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	L7N6A4	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P9WNT5	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	P9WGV9	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	O33266	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	I6XG38	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	I6Y1J7	involved_in	GO:0009432	PMID:12029045	ECO:0005525			20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18166197	ECO:0005667			20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18950641	ECO:0005667			20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18950641	ECO:0005631	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18166197	ECO:0005631	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18950641	ECO:0005631	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18950641	ECO:0005667			20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18166197	ECO:0005647	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18950641	ECO:0005631	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18166197	ECO:0005647	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18950641	ECO:0001807			20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18166197	ECO:0005631	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18166197	ECO:0001807			20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18166197	ECO:0005667			20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18166197	ECO:0001807			20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18950641	ECO:0001807			20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18166197	ECO:0005631	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18950641	ECO:0005667			20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18166197	ECO:0001807			20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0001216	PMID:18166197	ECO:0005647	RefSeq:NC_018220.1		20170328	CollecTF		
UniProtKB	I7CA98	enables	GO:0000976	PMID:18166197	ECO:0005667			20170328	CollecTF		
UniProtKB	I7CA98	part_of	GO:0032993	PMID:18950641	ECO:0001807			20170328	CollecTF		
UniProtKB	K7WA79	part_of	GO:0032993	PMID:21926170	ECO:0001807			20170328	CollecTF		
UniProtKB	K7WA79	enables	GO:0001216	PMID:21926170	ECO:0001807			20170328	CollecTF		
UniProtKB	K7WA79	enables	GO:0000976	PMID:21926170	ECO:0001807			20170328	CollecTF		
UniProtKB	K7WA79	involved_in	GO:0045893	PMID:21926170	ECO:0001808			20170328	CollecTF		
UniProtKB	M4MS71	part_of	GO:0032993	PMID:21784930	ECO:0001807			20170328	CollecTF		
UniProtKB	M4MS71	enables	GO:0043565	PMID:21784930	ECO:0001807			20170328	CollecTF		
UniProtKB	M4MSP4	enables	GO:0000976	PMID:16238634	ECO:0001807			20170328	CollecTF		
UniProtKB	M4MSP4	part_of	GO:0032993	PMID:16238634	ECO:0001807			20170328	CollecTF		
UniProtKB	M4MSP4	enables	GO:0001216	PMID:16238634	ECO:0001807			20170328	CollecTF		
UniProtKB	M4MSP4	involved_in	GO:0045893	PMID:16238634	ECO:0005641			20170328	CollecTF		
UniProtKB	M4U7P6	enables	GO:0000976	PMID:15699208	ECO:0001807			20170328	CollecTF		
UniProtKB	M4U7P6	part_of	GO:0032993	PMID:15699208	ECO:0001807			20170328	CollecTF		
UniProtKB	M4U7P6	enables	GO:0001216	PMID:15699208	ECO:0001807			20170328	CollecTF		
UniProtKB	M4U7P6	involved_in	GO:0045893	PMID:15699208	ECO:0005653			20170328	CollecTF		
UniProtKB	M9TRG5	enables	GO:0001217	PMID:17416659	ECO:0005631	RefSeq:NC_003888.3		20170328	CollecTF		
UniProtKB	M9TRG5	enables	GO:0000976	PMID:17416659	ECO:0005631	RefSeq:NC_003888.3		20170328	CollecTF		
UniProtKB	M9TRG5	part_of	GO:0032993	PMID:17416659	ECO:0005631	RefSeq:NC_003888.3		20170328	CollecTF		
UniProtKB	M9TRG5	enables	GO:0000976	PMID:17416659	ECO:0001807			20170328	CollecTF		
UniProtKB	M9TRG5	enables	GO:0001217	PMID:17416659	ECO:0001807			20170328	CollecTF		
UniProtKB	M9TRG5	part_of	GO:0032993	PMID:17416659	ECO:0001807			20170328	CollecTF		
UniProtKB	N0CDN9	part_of	GO:0032993	PMID:22609925	ECO:0001807			20170328	CollecTF		
UniProtKB	N0CDN9	enables	GO:0000976	PMID:22609925	ECO:0001807			20170328	CollecTF		
UniProtKB	N0CDN9	enables	GO:0001217	PMID:22609925	ECO:0001807			20170328	CollecTF		
UniProtKB	N0CDN9	involved_in	GO:0045892	PMID:22609925	ECO:0005660			20170328	CollecTF		
UniProtKB	N0CDN9	involved_in	GO:0045892	PMID:22609925	ECO:0005648			20170328	CollecTF		
UniProtKB	O07434	enables	GO:0000976	PMID:21166899	ECO:0005629			20170328	CollecTF		
UniProtKB	O07434	enables	GO:0001217	PMID:21166899	ECO:0005629			20170328	CollecTF		
UniProtKB	O07434	enables	GO:0000976	PMID:21166899	ECO:0005667			20170328	CollecTF		
UniProtKB	O07434	enables	GO:0001217	PMID:21166899	ECO:0005667			20170328	CollecTF		
UniProtKB	O07434	part_of	GO:0032993	PMID:21166899	ECO:0005629			20170328	CollecTF		
UniProtKB	O07434	part_of	GO:0032993	PMID:21166899	ECO:0005667			20170328	CollecTF		
UniProtKB	O07434	involved_in	GO:0045892	PMID:21166899	ECO:0005525			20170328	CollecTF		
UniProtKB	O07434	involved_in	GO:0045892	PMID:21166899	ECO:0001808			20170328	CollecTF		
UniProtKB	O24973	enables	GO:0001216	PMID:16177315	ECO:0005631	RefSeq:NC_011333.1		20170328	CollecTF		
UniProtKB	O24973	enables	GO:0001216	PMID:16672598	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O24973	part_of	GO:0032993	PMID:16672598	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O24973	enables	GO:0001217	PMID:16672598	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O24973	enables	GO:0000976	PMID:16672598	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O24973	enables	GO:0000976	PMID:16177315	ECO:0005631	RefSeq:NC_011333.1		20170328	CollecTF		
UniProtKB	O24973	part_of	GO:0032993	PMID:16177315	ECO:0005631	RefSeq:NC_011333.1		20170328	CollecTF		
UniProtKB	O24973	involved_in	GO:0045893	PMID:16672598	ECO:0005653			20170328	CollecTF		
UniProtKB	O24973	involved_in	GO:0045893	PMID:16177315	ECO:0005657			20170328	CollecTF		
UniProtKB	O24973	involved_in	GO:0045892	PMID:16672598	ECO:0005657			20170328	CollecTF		
UniProtKB	O24973	involved_in	GO:0045893	PMID:16672598	ECO:0005657			20170328	CollecTF		
UniProtKB	O24973	involved_in	GO:0045893	PMID:16672598	ECO:0005525			20170328	CollecTF		
UniProtKB	O24973	involved_in	GO:0045893	PMID:16177315	ECO:0000279			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:18790698	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:22549756	ECO:0005632			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:17522054	ECO:0005643	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:19119856	ECO:0005632			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:12890020	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0000976	PMID:12890020	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:17522054	ECO:0005656	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:16343630	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:19119856	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0001217	PMID:12890020	ECO:0005667			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:22549756	ECO:0005667			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:16343630	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0001217	PMID:17030579	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17522054	ECO:0005656	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:17522054	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:18790698	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17522054	ECO:0005643	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0000976	PMID:12890020	ECO:0005667			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:16343630	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:18790698	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0001217	PMID:17015456	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:16343630	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17291009	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0000976	PMID:17030579	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0001217	PMID:12890020	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:17291009	ECO:0005632			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:22549756	ECO:0005632			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:18790698	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:19119856	ECO:0005632			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0000976	PMID:17015456	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17522054	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17291009	ECO:0005632			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17030579	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:22549756	ECO:0005667			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:19119856	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:17015456	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	O25896	enables	GO:0043565	PMID:17291009	ECO:0001807			20170328	CollecTF		
UniProtKB	O25896	part_of	GO:0032993	PMID:12890020	ECO:0005667			20170328	CollecTF		
UniProtKB	O25896	involved_in	GO:0045892	PMID:17015456	ECO:0005653			20170328	CollecTF		
UniProtKB	O25896	involved_in	GO:0045892	PMID:17015456	ECO:0005676			20170328	CollecTF		
UniProtKB	O25896	involved_in	GO:0045892	PMID:12890020	ECO:0001177			20170328	CollecTF		
UniProtKB	O25896	involved_in	GO:0045892	PMID:17030579	ECO:0005660			20170328	CollecTF		
UniProtKB	O32222	enables	GO:0000976	PMID:18048925	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O32222	enables	GO:0000976	PMID:18048925	ECO:0001807			20170328	CollecTF		
UniProtKB	O32222	part_of	GO:0032993	PMID:18048925	ECO:0001807			20170328	CollecTF		
UniProtKB	O32222	enables	GO:0001217	PMID:18048925	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O32222	enables	GO:0001217	PMID:18048925	ECO:0001807			20170328	CollecTF		
UniProtKB	O32222	part_of	GO:0032993	PMID:18048925	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O32238	enables	GO:0000976	PMID:20639328	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O32238	enables	GO:0000976	PMID:20639328	ECO:0005667			20170328	CollecTF		
UniProtKB	O32238	enables	GO:0000976	PMID:20639328	ECO:0001807			20170328	CollecTF		
UniProtKB	O32238	enables	GO:0001217	PMID:20639328	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O32238	enables	GO:0001217	PMID:20639328	ECO:0001807			20170328	CollecTF		
UniProtKB	O32238	part_of	GO:0032993	PMID:20639328	ECO:0001807			20170328	CollecTF		
UniProtKB	O32238	part_of	GO:0032993	PMID:20639328	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O32238	enables	GO:0001217	PMID:20639328	ECO:0005667			20170328	CollecTF		
UniProtKB	O32238	part_of	GO:0032993	PMID:20639328	ECO:0005667			20170328	CollecTF		
UniProtKB	O32238	involved_in	GO:0045892	PMID:20639328	ECO:0005525			20170328	CollecTF		
UniProtKB	O32238	involved_in	GO:0045892	PMID:20639328	ECO:0005653			20170328	CollecTF		
UniProtKB	O32238	involved_in	GO:0045892	PMID:20639328	ECO:0005527			20170328	CollecTF		
UniProtKB	O32238	involved_in	GO:0045892	PMID:20639328	ECO:0000279			20170328	CollecTF		
UniProtKB	O34015	enables	GO:0000976	PMID:11489126	ECO:0001807			20170328	CollecTF		
UniProtKB	O34015	enables	GO:0000976	PMID:11489126	ECO:0005631	RefSeq:NC_009457.1		20170328	CollecTF		
UniProtKB	O34015	enables	GO:0001217	PMID:11489126	ECO:0005631	RefSeq:NC_009457.1		20170328	CollecTF		
UniProtKB	O34015	part_of	GO:0032993	PMID:11489126	ECO:0005631	RefSeq:NC_009457.1		20170328	CollecTF		
UniProtKB	O34015	enables	GO:0001217	PMID:11489126	ECO:0001807			20170328	CollecTF		
UniProtKB	O34015	part_of	GO:0032993	PMID:11489126	ECO:0001807			20170328	CollecTF		
UniProtKB	O34844	enables	GO:0000976	PMID:20639328	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O34844	part_of	GO:0032993	PMID:20639328	ECO:0001807			20170328	CollecTF		
UniProtKB	O34844	enables	GO:0000976	PMID:20639328	ECO:0005667			20170328	CollecTF		
UniProtKB	O34844	part_of	GO:0032993	PMID:17158660	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O34844	part_of	GO:0032993	PMID:17158660	ECO:0005667			20170328	CollecTF		
UniProtKB	O34844	enables	GO:0000976	PMID:17158660	ECO:0005667			20170328	CollecTF		
UniProtKB	O34844	enables	GO:0001217	PMID:17158660	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O34844	part_of	GO:0032993	PMID:20639328	ECO:0005667			20170328	CollecTF		
UniProtKB	O34844	enables	GO:0001217	PMID:20639328	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O34844	part_of	GO:0032993	PMID:20639328	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	O34844	enables	GO:0000976	PMID:20639328	ECO:0001807			20170328	CollecTF		
UniProtKB	O34844	enables	GO:0001217	PMID:20639328	ECO:0005667			20170328	CollecTF		
